fighter,1994-03,1994-04,1994-05,1994-06,1994-07,1994-08,1994-09,1994-10,1994-11,1994-12,1995-01,1995-02,1995-03,1995-04,1995-05,1995-06,1995-07,1995-08,1995-09,1995-10,1995-11,1995-12,1996-01,1996-02,1996-03,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03
Mike Wessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035714285714285713,0.0034482758620689655,0.0033783783783783786,0.003367003367003367,0.003367003367003367,0.003355704697986577,0.003367003367003367,0.0033333333333333335,0.0033333333333333335,0.003246753246753247,0.003246753246753247,0.0031545741324921135,0.003076923076923077,0.003125,0.003125,0.0030864197530864196,0.003125,0.0031446540880503146,0.0030120481927710845,0.0030303030303030303,0.0030211480362537764,0.002967359050445104,0.002967359050445104,0.0028328611898017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reese Andy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035971223021582736,0.0036900369003690036,0.0037313432835820895,0.003676470588235294,0.0036900369003690036,0.007142857142857143,0.006896551724137931,0.006756756756756757,0.006734006734006734,0.006734006734006734,0.006711409395973154,0.006734006734006734,0.006666666666666667,0.006666666666666667,0.006493506493506494,0.006493506493506494,0.006309148264984227,0.006153846153846154,0.00625,0.00625,0.006172839506172839,0.00625,0.006289308176100629,0.006024096385542169,0.0030303030303030303,0.0030211480362537764,0.002967359050445104,0.002967359050445104,0.0028328611898017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan Evensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035971223021582736,0.0036900369003690036,0.0037313432835820895,0.003676470588235294,0.0036900369003690036,0.007142857142857143,0.006896551724137931,0.006756756756756757,0.006734006734006734,0.006734006734006734,0.006711409395973154,0.006734006734006734,0.006666666666666667,0.006666666666666667,0.006493506493506494,0.006493506493506494,0.006309148264984227,0.006153846153846154,0.00625,0.00625,0.006172839506172839,0.00625,0.006289308176100629,0.006024096385542169,0.0030303030303030303,0.0030211480362537764,0.002967359050445104,0.002967359050445104,0.0028328611898017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shane Primm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035714285714285713,0.0034482758620689655,0.0033783783783783786,0.003367003367003367,0.003367003367003367,0.003355704697986577,0.003367003367003367,0.0033333333333333335,0.0033333333333333335,0.003246753246753247,0.003246753246753247,0.0031545741324921135,0.003076923076923077,0.003125,0.003125,0.0030864197530864196,0.003125,0.0031446540880503146,0.0030120481927710845,0.0030303030303030303,0.0030211480362537764,0.002967359050445104,0.002967359050445104,0.0028328611898017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jules Bruchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035714285714285713,0.0034482758620689655,0.0033783783783783786,0.003367003367003367,0.003367003367003367,0.003355704697986577,0.003367003367003367,0.0033333333333333335,0.0033333333333333335,0.003246753246753247,0.003246753246753247,0.0031545741324921135,0.003076923076923077,0.003125,0.003125,0.0030864197530864196,0.003125,0.0031446540880503146,0.0030120481927710845,0.0030303030303030303,0.0030211480362537764,0.002967359050445104,0.002967359050445104,0.0028328611898017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Polakowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035714285714285713,0.0034482758620689655,0.0033783783783783786,0.003367003367003367,0.003367003367003367,0.003355704697986577,0.003367003367003367,0.0033333333333333335,0.0033333333333333335,0.003246753246753247,0.003246753246753247,0.0031545741324921135,0.003076923076923077,0.003125,0.003125,0.0030864197530864196,0.003125,0.0031446540880503146,0.0030120481927710845,0.0030303030303030303,0.0030211480362537764,0.002967359050445104,0.002967359050445104,0.0028328611898017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnny Rees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035971223021582736,0.0036900369003690036,0.0037313432835820895,0.003676470588235294,0.007380073800738007,0.007142857142857143,0.006896551724137931,0.006756756756756757,0.006734006734006734,0.006734006734006734,0.006711409395973154,0.006734006734006734,0.006666666666666667,0.006666666666666667,0.006493506493506494,0.006493506493506494,0.006309148264984227,0.006153846153846154,0.00625,0.00625,0.006172839506172839,0.00625,0.006289308176100629,0.006024096385542169,0.0030303030303030303,0.0030211480362537764,0.002967359050445104,0.002967359050445104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brodie Farber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035971223021582736,0.0036900369003690036,0.0037313432835820895,0.003676470588235294,0.007380073800738007,0.007142857142857143,0.006896551724137931,0.006756756756756757,0.006734006734006734,0.006734006734006734,0.006711409395973154,0.006734006734006734,0.006666666666666667,0.006666666666666667,0.006493506493506494,0.006493506493506494,0.006309148264984227,0.006153846153846154,0.00625,0.00625,0.006172839506172839,0.00625,0.006289308176100629,0.006024096385542169,0.0030303030303030303,0.0030211480362537764,0.002967359050445104,0.002967359050445104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036900369003690036,0.0035714285714285713,0.0034482758620689655,0.0033783783783783786,0.003367003367003367,0.003367003367003367,0.003355704697986577,0.003367003367003367,0.0033333333333333335,0.0033333333333333335,0.003246753246753247,0.003246753246753247,0.0031545741324921135,0.003076923076923077,0.003125,0.003125,0.0030864197530864196,0.003125,0.0031446540880503146,0.0030120481927710845,0.0030303030303030303,0.0030211480362537764,0.002967359050445104,0.002967359050445104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035971223021582736,0.0036900369003690036,0.0037313432835820895,0.003676470588235294,0.007380073800738007,0.007142857142857143,0.006896551724137931,0.006756756756756757,0.006734006734006734,0.006734006734006734,0.006711409395973154,0.006734006734006734,0.006666666666666667,0.006666666666666667,0.006493506493506494,0.006493506493506494,0.006309148264984227,0.006153846153846154,0.00625,0.00625,0.006172839506172839,0.00625,0.006289308176100629,0.006024096385542169,0.0030303030303030303,0.0030211480362537764,0.002967359050445104,0.002967359050445104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neil Wain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003676470588235294,0.0036900369003690036,0.0035714285714285713,0.0034482758620689655,0.0033783783783783786,0.003367003367003367,0.003367003367003367,0.003355704697986577,0.003367003367003367,0.0033333333333333335,0.0033333333333333335,0.003246753246753247,0.003246753246753247,0.0031545741324921135,0.003076923076923077,0.003125,0.003125,0.0030864197530864196,0.003125,0.0031446540880503146,0.0030120481927710845,0.0030303030303030303,0.0030211480362537764,0.002967359050445104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samy Schiavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003816793893129771,0.003816793893129771,0.0037735849056603774,0.0038314176245210726,0.0035971223021582736,0.0036900369003690036,0.0037313432835820895,0.007352941176470588,0.007380073800738007,0.007142857142857143,0.006896551724137931,0.006756756756756757,0.006734006734006734,0.006734006734006734,0.006711409395973154,0.006734006734006734,0.006666666666666667,0.006666666666666667,0.006493506493506494,0.006493506493506494,0.006309148264984227,0.006153846153846154,0.00625,0.00625,0.0030864197530864196,0.003125,0.0031446540880503146,0.0030120481927710845,0.0030303030303030303,0.0030211480362537764,0.002967359050445104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Baron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003676470588235294,0.0036900369003690036,0.0035714285714285713,0.0034482758620689655,0.0033783783783783786,0.003367003367003367,0.003367003367003367,0.003355704697986577,0.003367003367003367,0.0033333333333333335,0.0033333333333333335,0.003246753246753247,0.003246753246753247,0.0031545741324921135,0.003076923076923077,0.003125,0.003125,0.0030864197530864196,0.003125,0.0031446540880503146,0.0030120481927710845,0.0030303030303030303,0.0030211480362537764,0.002967359050445104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brad Morris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003816793893129771,0.0037735849056603774,0.0038314176245210726,0.0035971223021582736,0.0036900369003690036,0.007462686567164179,0.007352941176470588,0.007380073800738007,0.007142857142857143,0.006896551724137931,0.006756756756756757,0.006734006734006734,0.006734006734006734,0.006711409395973154,0.006734006734006734,0.006666666666666667,0.006666666666666667,0.006493506493506494,0.006493506493506494,0.006309148264984227,0.006153846153846154,0.00625,0.00625,0.006172839506172839,0.003125,0.0031446540880503146,0.0030120481927710845,0.0030303030303030303,0.0030211480362537764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cale Yarbrough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035971223021582736,0.0036900369003690036,0.0037313432835820895,0.003676470588235294,0.0036900369003690036,0.0035714285714285713,0.0034482758620689655,0.0033783783783783786,0.003367003367003367,0.003367003367003367,0.003355704697986577,0.003367003367003367,0.0033333333333333335,0.0033333333333333335,0.003246753246753247,0.003246753246753247,0.0031545741324921135,0.003076923076923077,0.003125,0.003125,0.0030864197530864196,0.003125,0.0031446540880503146,0.0030120481927710845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Giboo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035971223021582736,0.0036900369003690036,0.0037313432835820895,0.003676470588235294,0.0036900369003690036,0.0035714285714285713,0.0034482758620689655,0.0033783783783783786,0.003367003367003367,0.003367003367003367,0.003355704697986577,0.003367003367003367,0.0033333333333333335,0.0033333333333333335,0.003246753246753247,0.003246753246753247,0.0031545741324921135,0.003076923076923077,0.003125,0.003125,0.0030864197530864196,0.003125,0.0031446540880503146,0.0030120481927710845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dante Rivera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038314176245210726,0.0035971223021582736,0.0036900369003690036,0.0037313432835820895,0.003676470588235294,0.0036900369003690036,0.0035714285714285713,0.0034482758620689655,0.0033783783783783786,0.003367003367003367,0.003367003367003367,0.003355704697986577,0.003367003367003367,0.0033333333333333335,0.0033333333333333335,0.003246753246753247,0.003246753246753247,0.0031545741324921135,0.003076923076923077,0.003125,0.003125,0.0030864197530864196,0.003125,0.0031446540880503146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rob Yundt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0038022813688212928,0.003816793893129771,0.003816793893129771,0.003816793893129771,0.0037735849056603774,0.007662835249042145,0.007194244604316547,0.007380073800738007,0.007462686567164179,0.007352941176470588,0.007380073800738007,0.007142857142857143,0.006896551724137931,0.006756756756756757,0.006734006734006734,0.006734006734006734,0.006711409395973154,0.006734006734006734,0.006666666666666667,0.006666666666666667,0.006493506493506494,0.006493506493506494,0.006309148264984227,0.006153846153846154,0.003125,0.003125,0.0030864197530864196,0.003125,0.0031446540880503146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazuhiro Nakamura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004132231404958678,0.004149377593360996,0.00390625,0.0038461538461538464,0.0038022813688212928,0.003816793893129771,0.003816793893129771,0.003816793893129771,0.007547169811320755,0.007662835249042145,0.007194244604316547,0.007380073800738007,0.007462686567164179,0.007352941176470588,0.007380073800738007,0.007142857142857143,0.006896551724137931,0.006756756756756757,0.006734006734006734,0.006734006734006734,0.006711409395973154,0.006734006734006734,0.006666666666666667,0.006666666666666667,0.003246753246753247,0.003246753246753247,0.0031545741324921135,0.003076923076923077,0.003125,0.003125,0.0030864197530864196,0.003125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason Tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004149377593360996,0.004149377593360996,0.004132231404958678,0.004132231404958678,0.004149377593360996,0.00390625,0.0038461538461538464,0.0038022813688212928,0.003816793893129771,0.003816793893129771,0.003816793893129771,0.007547169811320755,0.007662835249042145,0.007194244604316547,0.007380073800738007,0.007462686567164179,0.007352941176470588,0.007380073800738007,0.007142857142857143,0.006896551724137931,0.006756756756756757,0.006734006734006734,0.006734006734006734,0.006711409395973154,0.003367003367003367,0.0033333333333333335,0.0033333333333333335,0.003246753246753247,0.003246753246753247,0.0031545741324921135,0.003076923076923077,0.003125,0.003125,0.0030864197530864196,0.003125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003816793893129771,0.003816793893129771,0.0037735849056603774,0.0038314176245210726,0.0035971223021582736,0.0036900369003690036,0.0037313432835820895,0.003676470588235294,0.0036900369003690036,0.0035714285714285713,0.0034482758620689655,0.0033783783783783786,0.003367003367003367,0.003367003367003367,0.003355704697986577,0.003367003367003367,0.0033333333333333335,0.0033333333333333335,0.003246753246753247,0.003246753246753247,0.0031545741324921135,0.003076923076923077,0.003125,0.003125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeff Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004149377593360996,0.004149377593360996,0.004132231404958678,0.004132231404958678,0.004149377593360996,0.00390625,0.0038461538461538464,0.0038022813688212928,0.003816793893129771,0.007633587786259542,0.007633587786259542,0.007547169811320755,0.007662835249042145,0.007194244604316547,0.007380073800738007,0.007462686567164179,0.007352941176470588,0.007380073800738007,0.007142857142857143,0.006896551724137931,0.006756756756756757,0.006734006734006734,0.006734006734006734,0.006711409395973154,0.003367003367003367,0.0033333333333333335,0.0033333333333333335,0.003246753246753247,0.003246753246753247,0.0031545741324921135,0.003076923076923077,0.003125,0.003125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tommy Speer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00390625,0.0038461538461538464,0.0038022813688212928,0.003816793893129771,0.007633587786259542,0.007633587786259542,0.007547169811320755,0.007662835249042145,0.007194244604316547,0.007380073800738007,0.007462686567164179,0.007352941176470588,0.007380073800738007,0.007142857142857143,0.006896551724137931,0.006756756756756757,0.006734006734006734,0.006734006734006734,0.006711409395973154,0.006734006734006734,0.006666666666666667,0.006666666666666667,0.006493506493506494,0.006493506493506494,0.0031545741324921135,0.003076923076923077,0.003125,0.003125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
